student_id,age,gender,course,year,daily_study_hours,daily_sleep_hours,screen_time_hours,stress_level,anxiety_score,depression_score,academic_pressure_score,financial_stress_score,social_support_score,physical_activity_hours,sleep_quality,attendance_percentage,cgpa,internet_quality,burnout_level
244862,23,Other,BCA,2nd,7.1,6.6,3.4,Low,3,10,1,4,10,1.3,Poor,81.8,5.75,Poor,Low
244863,22,Other,BCA,3rd,9.5,8.4,10.4,High,10,9,8,5,9,0.8,Average,93.9,4.33,Poor,High
244864,24,Male,BTech,4th,9.0,4.8,4.4,Medium,8,1,4,6,5,1.5,Average,52.6,7.4,Good,Low
244865,19,Male,MBA,3rd,2.2,8.1,4.8,Low,4,2,4,1,4,1.0,Poor,74.4,5.73,Poor,High
244866,21,Male,BTech,1st,5.8,4.9,6.4,Medium,1,7,7,3,6,1.0,Poor,96.7,5.71,Average,Medium
244867,25,Male,BSc,1st,9.1,6.8,7.4,High,5,10,8,4,6,0.1,Poor,98.1,8.3,Good,Medium
244868,22,Female,BCA,4th,2.5,8.2,6.2,Medium,2,9,2,7,1,0.6,Good,80.4,6.84,Average,Low
244869,17,Male,BTech,2nd,2.9,5.5,5.8,Medium,7,9,7,3,2,1.1,Poor,65.4,9.0,Average,High
244870,20,Other,BBA,2nd,5.1,5.5,1.0,Low,4,10,7,9,7,0.9,Poor,66.7,9.56,Average,Medium
244871,17,Male,BTech,3rd,5.4,8.9,8.1,Medium,4,10,8,10,2,0.4,Poor,87.3,8.17,Average,Low
244872,21,Other,MCA,2nd,4.8,6.8,8.9,High,6,5,7,3,7,1.8,Poor,67.1,7.56,Poor,Low
244873,17,Other,BBA,2nd,2.1,8.3,2.7,Low,4,3,8,8,9,1.7,Poor,63.9,5.82,Good,Low
244874,18,Female,BSc,3rd,3.4,8.4,9.3,Low,7,8,8,6,3,1.1,Good,94.5,7.74,Good,Low
244875,19,Female,BBA,1st,4.2,8.4,5.6,Low,5,10,1,4,9,1.3,Poor,69.1,5.15,Poor,Low
244876,19,Male,BSc,1st,9.2,6.8,7.2,Medium,8,1,1,6,2,0.3,Average,62.7,7.02,Poor,High
244877,21,Male,MCA,2nd,1.2,8.6,4.1,High,8,9,5,7,10,1.4,Poor,77.1,5.26,Good,Low
244878,22,Female,BCA,4th,8.8,5.1,4.5,High,10,10,10,1,6,1.3,Good,69.3,7.57,Good,High
244879,17,Male,MBA,4th,7.7,5.4,10.7,High,4,7,9,5,2,0.5,Poor,77.8,9.91,Good,High
244880,18,Male,BBA,4th,8.5,8.5,7.6,High,8,3,6,9,1,1.0,Poor,83.3,5.54,Average,Medium
244881,19,Male,BBA,4th,6.7,8.5,4.0,Medium,3,4,7,4,10,0.4,Average,80.0,7.66,Good,Medium
244882,25,Other,MBA,4th,3.0,8.1,10.5,Low,7,10,1,1,7,0.3,Good,93.8,8.25,Good,Low
244883,24,Male,MBA,2nd,2.3,7.8,2.5,Medium,6,6,5,7,1,0.8,Average,88.1,6.19,Average,Low
244884,24,Other,MCA,1st,3.0,6.7,5.3,Low,4,7,8,5,5,1.4,Poor,66.1,6.73,Average,Medium
244885,23,Male,BBA,2nd,7.5,5.8,3.3,Medium,5,4,2,1,6,1.1,Average,86.1,5.34,Good,Medium
244886,21,Female,BBA,2nd,3.3,7.6,2.5,Medium,2,2,5,7,10,2.0,Poor,56.9,7.62,Good,Medium
244887,25,Other,BCA,3rd,4.4,7.3,10.3,Medium,2,7,10,1,8,0.5,Average,54.6,8.5,Average,Medium
244888,17,Other,BCA,1st,6.4,6.7,2.6,Medium,3,1,8,2,6,1.7,Poor,97.3,7.81,Poor,Low
244889,17,Female,BTech,1st,1.5,8.4,8.4,Medium,2,7,5,4,1,0.9,Good,78.4,7.28,Poor,High
244890,24,Female,BBA,4th,2.6,7.0,6.0,Medium,6,8,6,8,2,1.2,Average,90.8,6.01,Poor,Low
244891,25,Other,MCA,2nd,4.1,4.6,9.2,Medium,5,6,2,2,5,0.6,Good,92.2,5.81,Poor,Medium
244892,20,Other,MBA,3rd,8.6,6.2,5.3,Low,2,5,5,1,1,1.8,Poor,56.7,5.02,Average,High
244893,18,Other,BCA,1st,5.2,6.2,11.9,Medium,5,4,8,4,6,0.6,Average,58.5,7.8,Average,Medium
244894,18,Female,MBA,4th,4.9,7.4,4.2,Low,10,1,1,8,3,1.4,Average,57.5,7.01,Good,Medium
244895,22,Female,BBA,2nd,2.1,5.0,1.2,Low,7,9,6,4,1,1.6,Good,51.9,7.31,Good,Low
244896,25,Male,BTech,4th,2.7,4.3,8.4,Low,5,8,2,4,8,1.1,Poor,50.7,6.87,Good,High
244897,18,Male,MCA,3rd,4.2,5.3,11.2,High,5,3,7,8,3,1.7,Poor,96.6,4.07,Poor,Low
244898,25,Female,BCA,3rd,9.3,4.2,11.8,Low,5,10,7,3,10,0.8,Poor,67.7,9.31,Average,Medium
244899,18,Female,BBA,2nd,3.2,8.3,11.3,Low,2,7,5,10,9,1.6,Average,57.8,6.08,Average,High
244900,22,Female,MCA,2nd,6.1,6.1,1.1,Low,2,7,8,7,6,0.1,Good,65.4,6.03,Poor,Medium
244901,25,Male,BCA,1st,2.1,7.8,4.7,Medium,6,1,7,8,6,1.3,Good,90.1,9.71,Average,Low
244902,23,Other,BBA,2nd,1.4,8.1,2.2,Medium,5,5,10,7,3,0.4,Poor,98.7,4.91,Good,Low
244903,19,Other,BSc,3rd,1.4,5.4,4.6,High,5,4,1,7,3,1.6,Poor,50.8,6.9,Poor,High
244904,23,Female,MCA,1st,9.9,7.4,7.6,Low,6,3,9,1,10,1.8,Good,90.5,8.82,Good,Medium
244905,24,Male,MCA,2nd,9.6,5.5,5.4,Low,5,10,9,4,9,0.6,Good,57.6,4.09,Poor,Medium
244906,17,Male,BTech,1st,1.7,4.6,7.6,Medium,5,10,7,4,7,0.6,Average,55.2,5.02,Poor,Medium
244907,25,Other,BTech,4th,9.1,6.7,9.1,Low,9,9,10,4,6,1.8,Good,78.9,7.63,Average,High
244908,19,Other,BBA,1st,9.9,9.0,11.1,Low,10,3,3,1,9,1.2,Good,98.5,8.07,Average,High
244909,22,Female,MBA,1st,5.2,7.0,7.4,Medium,6,10,1,7,8,1.3,Poor,86.4,7.66,Average,Medium
244910,19,Female,BSc,1st,2.1,6.5,9.2,High,3,5,10,7,5,2.0,Average,56.2,4.97,Average,High
244911,25,Other,BSc,4th,6.1,6.0,1.9,Low,8,2,5,6,7,0.3,Average,76.2,7.71,Poor,Low
244912,22,Other,BBA,1st,3.2,4.4,8.8,Medium,6,9,10,10,2,1.2,Good,98.9,9.31,Average,Low
244913,20,Other,BTech,4th,5.0,5.4,4.0,Medium,4,8,10,9,4,1.8,Average,78.3,7.2,Poor,Medium
244914,17,Male,MBA,2nd,8.9,6.7,5.9,Low,6,10,10,8,1,1.5,Average,79.0,6.71,Good,Low
244915,24,Female,BTech,2nd,9.9,4.1,11.2,High,3,1,1,1,2,1.2,Average,56.5,7.8,Average,Low
244916,23,Other,BSc,2nd,8.1,4.8,10.7,Medium,3,1,6,3,8,0.3,Average,56.9,5.36,Good,High
244917,19,Other,MBA,2nd,7.9,5.7,4.9,Medium,5,2,4,3,1,1.7,Poor,90.8,5.15,Good,Low
244918,25,Female,BBA,4th,5.8,4.6,2.1,High,10,8,5,1,2,0.5,Good,83.8,6.44,Good,High
244919,17,Male,BTech,2nd,3.7,4.6,6.6,Medium,4,6,10,9,10,1.4,Average,59.9,9.24,Average,Medium
244920,23,Male,BTech,3rd,5.6,8.7,6.2,Low,8,7,7,6,9,0.6,Poor,53.8,8.25,Average,Medium
244921,22,Other,BTech,1st,8.5,7.0,1.3,High,8,6,4,3,6,0.9,Good,65.9,7.71,Average,Low
244922,24,Other,BBA,4th,9.6,6.1,3.3,Medium,2,5,2,9,7,1.4,Poor,75.1,4.93,Average,Medium
244923,25,Female,BCA,3rd,5.7,5.9,6.3,Medium,9,1,7,2,3,1.1,Good,81.2,7.81,Good,High
244924,25,Male,BCA,3rd,6.4,6.4,9.1,Medium,1,10,2,2,9,0.7,Poor,94.6,7.35,Poor,Medium
244925,20,Other,MCA,4th,5.7,7.2,10.5,Low,1,2,8,10,6,1.9,Poor,88.4,6.28,Average,Low
244926,19,Male,BBA,4th,1.3,6.2,2.6,Medium,6,8,5,6,7,1.6,Poor,72.6,9.87,Good,High
244927,20,Other,MCA,2nd,9.2,5.8,9.0,Low,8,9,3,8,7,0.0,Average,71.8,7.46,Average,High
244928,22,Male,MCA,3rd,1.5,7.3,6.2,Medium,8,6,9,10,6,1.6,Poor,76.0,7.4,Good,Medium
244929,21,Female,MCA,4th,9.4,7.3,5.4,Medium,8,6,7,10,7,1.8,Average,93.3,5.92,Good,High
244930,24,Female,BCA,2nd,9.4,5.6,10.6,Medium,1,9,2,6,10,2.0,Good,77.8,8.69,Average,Low
244931,21,Male,MCA,2nd,5.3,7.1,2.8,High,5,4,9,6,4,1.1,Poor,71.6,9.49,Poor,High
244932,20,Male,MBA,1st,4.3,4.6,1.4,High,10,8,2,5,10,1.2,Good,71.1,8.39,Average,Low
244933,18,Male,MCA,2nd,3.4,6.9,11.1,High,6,6,6,9,5,1.4,Good,97.3,9.98,Poor,High
244934,19,Male,MCA,3rd,6.4,7.3,8.2,Medium,5,6,8,9,1,0.0,Good,72.4,7.83,Good,High
244935,18,Male,MCA,2nd,2.6,7.0,3.1,Medium,9,1,5,2,4,1.3,Good,64.5,5.48,Good,Low
244936,21,Female,MBA,2nd,8.9,8.3,11.9,High,3,8,9,9,3,0.3,Average,97.6,7.39,Poor,High
244937,24,Other,MCA,1st,6.6,6.2,4.0,Low,4,7,9,8,5,1.3,Average,59.1,8.56,Average,High
244938,20,Other,BCA,1st,6.4,7.2,2.8,High,6,1,3,3,1,0.1,Average,79.0,8.72,Average,Low
244939,21,Male,BSc,4th,4.8,7.0,3.1,Medium,10,3,5,8,2,0.8,Average,56.4,9.79,Poor,Medium
244940,18,Female,MBA,4th,7.3,5.8,11.1,Medium,9,10,9,8,5,1.9,Poor,92.1,8.77,Average,High
244941,23,Other,BSc,2nd,6.2,5.3,1.7,High,4,5,7,6,10,0.5,Good,68.2,7.87,Good,Medium
244942,19,Other,BTech,2nd,7.6,5.2,6.5,Low,1,1,3,9,8,0.4,Average,72.4,8.05,Poor,Low
244943,24,Other,BTech,2nd,6.7,8.3,9.1,Medium,3,4,4,9,10,0.3,Good,74.7,9.09,Good,High
244944,18,Other,BSc,1st,4.3,4.6,8.1,Medium,7,3,4,5,9,2.0,Poor,53.0,7.37,Poor,High
244945,18,Female,BBA,4th,8.4,5.5,1.4,Low,9,6,9,5,6,1.5,Good,73.8,9.99,Poor,High
244946,20,Male,BSc,3rd,5.6,7.3,10.3,Medium,9,3,4,4,6,0.5,Good,61.1,6.11,Poor,High
244947,24,Male,MBA,1st,6.6,7.9,3.1,Low,2,7,10,5,2,0.9,Good,52.9,7.71,Good,High
244948,18,Female,BBA,2nd,7.7,6.8,4.0,High,10,4,4,3,7,0.9,Good,61.6,7.32,Average,Low
244949,21,Female,BTech,2nd,6.1,4.5,5.0,Medium,7,6,6,6,9,1.3,Average,56.5,9.86,Good,High
244950,21,Male,BTech,3rd,7.5,6.2,11.1,Medium,7,2,3,7,8,1.6,Average,99.3,8.15,Good,Low
244951,25,Female,MCA,1st,5.3,8.5,3.1,Low,4,5,1,9,7,1.7,Poor,91.8,8.51,Average,High
244952,25,Female,BCA,3rd,5.3,6.3,2.5,Low,3,5,5,9,3,1.1,Good,50.1,7.88,Poor,High
244953,17,Other,BCA,1st,4.1,8.7,11.6,Low,10,1,2,10,9,0.0,Average,51.7,5.66,Good,High
244954,25,Female,MCA,2nd,4.3,8.6,11.5,Medium,6,10,2,9,7,1.1,Poor,56.4,6.26,Average,High
244955,19,Other,BTech,3rd,5.3,7.8,7.5,High,6,8,1,5,7,0.3,Poor,78.5,9.99,Average,High
244956,25,Female,BSc,2nd,6.9,7.3,10.8,Low,5,9,2,2,4,0.1,Good,50.5,6.63,Average,Low
244957,17,Female,MBA,3rd,5.2,7.0,10.2,Low,3,10,7,2,5,1.6,Good,57.8,5.44,Average,Low
244958,21,Male,BCA,3rd,1.6,7.7,9.4,High,9,6,9,5,2,1.0,Average,83.5,9.83,Poor,Medium
244959,24,Other,BSc,4th,1.7,5.2,3.7,High,8,8,5,9,1,1.1,Good,73.3,5.68,Average,Medium
244960,22,Male,BTech,4th,8.8,7.7,1.6,Medium,3,10,10,1,1,1.8,Poor,91.0,5.69,Good,Low
244961,17,Female,MBA,2nd,9.3,5.6,7.0,Low,2,2,6,5,7,0.2,Poor,67.4,9.31,Poor,Medium
244962,24,Other,BCA,1st,1.4,5.9,11.7,Low,5,4,1,3,2,0.5,Average,88.2,7.85,Poor,High
244963,20,Male,BCA,1st,7.0,6.6,3.5,Low,7,2,4,6,10,0.4,Average,82.0,9.38,Average,Medium
244964,17,Male,BBA,4th,1.6,7.3,7.0,Low,8,7,5,3,9,1.2,Poor,60.1,4.25,Average,High
244965,24,Male,BTech,3rd,6.5,8.5,6.5,Medium,9,2,1,10,1,0.9,Poor,62.9,8.12,Poor,Medium
244966,25,Male,MBA,2nd,8.7,7.0,9.5,High,8,3,1,1,9,0.2,Poor,91.2,5.59,Good,Low
244967,24,Male,BSc,4th,7.9,7.6,3.5,Medium,7,6,10,9,3,1.6,Poor,92.1,8.45,Average,Medium
244968,24,Other,MBA,3rd,7.2,7.0,1.4,Low,9,1,2,6,8,1.9,Poor,63.8,5.82,Average,High
244969,23,Other,MCA,1st,9.3,7.0,7.6,High,10,10,10,3,5,0.7,Good,73.0,8.89,Good,High
244970,17,Female,BCA,3rd,9.7,7.7,9.3,Low,8,10,10,9,5,1.0,Good,96.7,6.0,Good,Low
244971,18,Female,BSc,3rd,1.4,7.9,5.4,Medium,9,2,6,3,1,1.4,Good,95.7,5.47,Poor,High
244972,17,Female,MBA,1st,9.9,6.6,2.7,Medium,3,9,10,5,6,0.9,Average,52.3,6.16,Good,High
244973,25,Other,BCA,3rd,5.5,7.7,1.2,Low,9,1,8,8,3,0.8,Average,68.0,5.94,Average,Medium
244974,18,Female,MBA,4th,9.7,7.8,4.1,Low,1,3,7,10,7,1.7,Good,94.3,9.56,Average,Medium
244975,18,Other,BSc,4th,7.9,6.0,2.5,Low,5,3,1,7,3,1.4,Average,93.0,6.42,Good,Low
244976,25,Other,BTech,4th,2.9,4.7,1.1,High,10,2,5,1,5,0.7,Good,62.9,6.08,Good,Low
244977,19,Other,MCA,2nd,1.5,8.7,5.3,Low,2,7,6,4,1,0.2,Good,99.0,4.59,Good,High
244978,18,Male,BTech,1st,5.3,8.7,3.4,Medium,3,2,8,1,6,1.3,Poor,77.8,5.98,Poor,Low
244979,21,Other,BTech,1st,2.3,8.9,11.8,Low,1,10,1,2,9,1.9,Average,60.3,6.04,Poor,Medium
244980,24,Other,BBA,4th,8.0,4.5,9.5,High,9,6,8,7,8,0.9,Average,94.5,8.01,Poor,High
244981,18,Female,BBA,4th,9.1,5.1,7.1,Medium,1,3,7,4,2,1.7,Poor,69.6,4.22,Average,Medium
244982,21,Other,BCA,4th,4.9,5.5,5.3,High,7,9,7,4,4,1.2,Poor,87.1,6.56,Good,High
244983,21,Male,MBA,4th,5.6,5.9,3.9,High,5,10,6,2,4,0.1,Poor,64.6,6.66,Good,High
244984,17,Male,BBA,1st,8.7,5.4,2.6,Medium,6,8,10,10,1,0.4,Good,60.0,5.31,Average,Medium
244985,19,Female,MCA,2nd,2.2,4.5,4.5,Medium,9,9,4,4,2,0.8,Average,54.6,6.46,Good,High
244986,19,Male,BTech,4th,8.7,8.1,4.2,Medium,3,9,7,9,10,0.1,Good,57.3,4.32,Poor,Medium
244987,25,Other,BBA,3rd,5.4,6.7,4.2,Low,1,10,2,2,10,0.1,Average,54.2,9.42,Good,Medium
244988,17,Male,BSc,2nd,1.1,8.6,4.5,High,6,2,10,4,6,0.6,Good,63.2,4.65,Good,High
244989,24,Other,BSc,3rd,5.8,6.5,5.7,Medium,3,8,2,4,6,0.6,Average,78.7,4.67,Average,Medium
244990,20,Other,BSc,2nd,8.5,6.1,3.8,High,3,9,8,3,9,1.2,Average,78.9,4.09,Average,Medium
244991,23,Other,BTech,4th,3.3,4.2,4.2,Medium,1,8,10,1,9,0.5,Average,60.0,7.79,Average,Medium
244992,21,Other,BSc,2nd,7.3,7.2,8.2,Low,5,6,10,3,4,1.7,Poor,78.7,9.76,Poor,Low
244993,23,Male,MCA,2nd,3.0,4.1,7.7,High,10,3,5,2,4,1.4,Good,95.1,8.57,Average,Low
244994,20,Other,BBA,4th,3.6,8.4,1.4,Low,4,7,6,5,6,1.4,Poor,81.9,9.08,Average,Medium
244995,20,Male,BTech,4th,2.5,8.7,11.2,High,8,8,9,9,4,0.0,Average,63.4,6.08,Average,Medium
244996,25,Male,MBA,2nd,1.7,4.7,6.8,High,1,4,5,7,9,0.2,Average,66.5,8.9,Average,Medium
244997,18,Male,MBA,2nd,7.9,5.3,3.7,Low,9,10,9,8,2,0.7,Poor,80.3,9.91,Good,Low
244998,17,Male,BTech,1st,2.5,6.7,8.1,High,8,8,8,5,10,0.3,Average,78.7,5.24,Average,High
244999,24,Male,BCA,1st,7.4,5.2,6.4,High,1,5,5,8,5,0.3,Good,98.5,9.05,Good,High
245000,22,Other,MCA,3rd,1.9,7.9,8.0,High,2,4,7,9,9,1.6,Average,90.9,7.67,Good,Medium
245001,22,Female,BCA,4th,8.1,4.1,6.9,Medium,9,5,3,8,5,0.7,Average,73.4,4.74,Average,High
245002,23,Male,BSc,2nd,4.5,7.5,3.8,Low,9,7,9,4,3,0.3,Average,67.6,9.18,Good,Medium
245003,19,Male,BBA,3rd,5.4,6.6,5.6,High,8,1,1,8,7,1.4,Average,50.9,6.38,Average,Low
245004,20,Other,BTech,3rd,5.3,5.6,4.5,Low,9,8,6,5,3,1.1,Poor,97.2,9.13,Average,Low
245005,17,Other,BCA,1st,8.1,4.5,8.3,High,5,4,4,7,10,0.8,Average,65.3,8.11,Average,Medium
245006,25,Female,BCA,1st,1.6,8.2,4.1,Medium,9,3,7,8,4,1.5,Good,55.2,5.06,Average,Low
245007,20,Male,MCA,1st,6.8,6.9,4.8,Medium,6,6,10,10,6,1.9,Good,76.6,9.76,Average,High
245008,22,Other,MBA,4th,2.8,9.0,6.9,High,4,9,6,10,9,1.0,Good,68.7,6.56,Poor,Medium
245009,23,Other,BSc,2nd,8.5,5.3,7.3,High,9,4,3,4,7,1.3,Average,61.7,6.36,Average,Medium
245010,18,Female,MBA,2nd,1.7,4.2,5.7,Medium,6,1,9,9,9,0.8,Good,95.7,6.31,Good,Medium
245011,21,Male,BCA,1st,8.0,6.4,1.5,Medium,4,8,2,10,7,0.0,Good,83.0,5.41,Average,Low
245012,21,Male,BBA,3rd,4.0,6.1,1.6,High,9,7,5,3,7,1.1,Average,94.4,5.93,Poor,Medium
245013,18,Female,MBA,1st,10.0,4.6,3.8,High,8,7,5,8,8,0.2,Good,89.0,8.97,Good,High
245014,24,Female,MCA,2nd,6.1,4.9,8.5,Medium,1,7,8,4,3,0.4,Average,55.5,5.73,Average,Medium
245015,19,Male,BCA,3rd,3.2,8.8,7.5,Medium,2,8,1,1,3,0.9,Average,74.0,9.36,Poor,Low
245016,24,Male,BTech,1st,6.3,8.0,11.1,Low,8,1,8,8,2,1.7,Average,62.0,8.71,Poor,High
245017,22,Female,BBA,1st,8.3,7.1,10.0,Medium,6,8,10,4,5,0.0,Average,63.6,5.86,Good,High
245018,17,Male,BCA,1st,6.2,8.7,10.3,High,4,5,5,10,6,1.3,Average,95.3,4.45,Average,Low
245019,20,Female,BTech,3rd,4.2,4.6,10.0,High,2,9,1,3,5,2.0,Average,66.1,6.63,Good,High
245020,24,Female,BBA,3rd,7.9,6.0,5.7,Medium,5,1,1,1,6,0.7,Good,88.0,8.07,Poor,Medium
245021,22,Female,MCA,1st,9.4,5.0,4.8,High,1,5,6,7,10,1.9,Poor,71.6,5.8,Good,High
245022,25,Female,MCA,2nd,7.3,8.0,5.0,Low,1,6,3,1,7,0.3,Poor,65.8,6.04,Poor,High
245023,18,Other,BBA,1st,6.3,7.5,10.0,Medium,2,8,10,10,3,0.9,Good,74.7,6.78,Average,Low
245024,25,Other,BCA,4th,5.9,4.4,11.0,Low,9,1,1,6,1,1.6,Good,62.1,7.61,Good,High
245025,24,Female,BCA,2nd,1.3,4.8,5.1,Medium,8,2,5,8,9,0.7,Poor,68.3,9.19,Average,Medium
245026,21,Other,BTech,2nd,9.8,7.8,5.0,Low,5,2,5,2,3,0.6,Average,79.7,8.55,Average,Low
245027,22,Female,BSc,4th,7.6,5.2,1.0,High,4,3,8,8,6,1.0,Average,71.2,6.26,Average,High
245028,25,Female,BBA,4th,8.0,5.5,8.8,Medium,6,8,1,3,7,1.6,Good,79.6,4.15,Poor,High
245029,18,Female,MBA,4th,1.7,4.7,11.5,Low,3,9,4,4,10,0.4,Poor,68.2,9.22,Average,Low
245030,25,Male,BTech,2nd,7.1,4.9,8.0,Medium,5,9,8,8,7,1.5,Poor,70.5,8.52,Average,High
245031,21,Male,BSc,2nd,5.6,8.0,9.0,High,2,1,1,5,7,0.1,Poor,87.7,9.09,Poor,Low
245032,19,Male,BTech,2nd,2.1,8.5,4.9,Medium,4,7,4,2,9,1.2,Good,69.6,9.35,Good,Low
245033,22,Other,BBA,2nd,6.2,5.0,5.4,Low,4,3,4,5,10,0.5,Poor,97.1,9.73,Good,High
245034,23,Other,MCA,4th,9.9,8.3,1.2,Medium,3,4,1,7,3,1.6,Poor,69.0,6.82,Average,High
245035,23,Other,BTech,4th,7.7,4.9,11.2,High,10,7,4,8,2,1.6,Poor,55.3,7.06,Average,High
245036,19,Other,BCA,2nd,2.8,5.0,1.8,High,5,3,10,10,1,1.8,Poor,96.5,9.22,Poor,High
245037,19,Other,MBA,3rd,3.6,7.3,7.2,Low,7,2,3,6,1,1.2,Poor,79.4,4.89,Poor,Medium
245038,24,Female,BBA,1st,1.0,4.5,5.9,High,3,1,7,7,7,0.7,Poor,56.2,9.32,Poor,Medium
245039,24,Other,BSc,2nd,6.8,8.9,4.0,Medium,5,9,2,5,3,0.5,Poor,88.5,5.08,Good,High
245040,17,Other,MBA,1st,9.1,7.7,5.7,Medium,8,7,8,10,2,0.6,Average,60.4,6.27,Good,High
245041,18,Other,BTech,4th,3.7,6.5,9.4,Low,10,6,9,7,8,1.1,Poor,86.0,4.29,Poor,High
245042,18,Female,MBA,2nd,8.1,8.4,10.7,Medium,9,9,2,2,3,1.4,Poor,67.4,9.77,Poor,Medium
245043,19,Female,BTech,2nd,2.1,8.6,11.7,Low,9,7,9,1,2,1.2,Good,70.7,4.59,Poor,Low
245044,24,Other,BTech,1st,4.0,5.9,8.0,Medium,3,8,10,8,3,0.2,Good,99.1,4.1,Poor,Medium
245045,25,Male,MCA,1st,2.3,5.7,4.4,High,2,10,5,3,7,1.2,Poor,97.8,6.89,Good,Medium
245046,24,Other,MCA,2nd,5.7,5.6,8.7,High,6,6,5,2,1,1.5,Good,85.4,8.8,Average,High
245047,25,Other,BTech,3rd,7.1,6.1,1.7,Low,8,6,2,4,4,0.7,Poor,68.2,6.96,Good,High
245048,19,Female,MCA,2nd,9.7,6.1,3.0,Medium,6,5,3,9,6,1.0,Poor,89.4,7.0,Good,High
245049,25,Female,MBA,4th,6.9,4.5,5.8,High,6,10,7,5,2,0.2,Poor,82.1,8.2,Poor,High
245050,23,Female,MBA,2nd,5.8,5.0,2.7,High,9,3,5,1,6,1.5,Average,97.7,4.52,Average,High
245051,18,Female,BSc,4th,3.9,7.9,4.1,High,1,4,2,6,4,0.0,Good,61.4,4.23,Poor,Medium
245052,20,Other,MCA,1st,3.5,6.8,4.8,High,9,4,3,1,4,1.9,Good,97.0,5.7,Good,Low
245053,21,Other,BTech,3rd,3.1,8.7,4.8,Low,2,1,9,5,2,0.1,Average,86.8,4.77,Average,High
245054,24,Male,BSc,3rd,2.9,5.6,11.2,Medium,3,2,10,2,4,1.6,Good,50.7,9.13,Poor,Medium
245055,25,Male,BTech,1st,4.1,4.8,9.1,High,6,6,7,4,2,1.1,Good,94.8,6.64,Poor,High
245056,22,Male,MCA,3rd,1.6,4.5,11.4,High,4,8,4,5,2,1.9,Good,65.9,8.71,Good,Medium
245057,21,Male,BTech,2nd,6.2,8.2,8.7,Medium,9,6,2,1,2,1.7,Good,96.5,5.28,Poor,High
245058,23,Other,MCA,4th,1.3,7.4,9.8,High,1,3,4,6,5,0.4,Poor,69.1,5.03,Good,High
245059,25,Other,BBA,1st,3.4,7.5,1.4,Medium,5,1,6,2,5,0.7,Average,81.3,4.89,Poor,High
245060,22,Male,MCA,1st,1.5,7.4,3.9,Medium,9,7,6,3,10,1.0,Average,62.5,8.18,Poor,Medium
245061,17,Other,BBA,4th,9.6,5.3,3.3,Low,7,4,1,3,3,0.0,Average,66.7,7.66,Average,Low
245062,25,Female,MBA,4th,3.3,7.9,10.9,Low,7,1,6,8,2,0.4,Poor,56.0,7.75,Good,Medium
245063,19,Male,BTech,2nd,5.1,8.4,9.7,High,3,4,9,5,7,1.2,Poor,65.6,7.68,Poor,Medium
245064,23,Other,BBA,2nd,5.6,5.4,3.7,High,8,6,9,6,6,1.2,Poor,89.7,9.36,Poor,High
245065,25,Female,BBA,2nd,6.6,5.2,10.9,High,1,5,7,9,4,0.4,Good,81.4,9.92,Good,Low
245066,24,Other,BCA,3rd,9.7,6.1,3.9,High,2,7,1,7,9,0.6,Poor,87.8,7.07,Poor,Low
245067,23,Female,MBA,1st,5.0,6.8,4.3,High,2,10,5,3,1,2.0,Average,74.5,9.87,Good,Low
245068,23,Other,BBA,4th,3.3,6.2,11.8,High,4,6,5,8,4,1.4,Good,52.5,6.05,Average,Medium
245069,17,Female,MBA,1st,3.3,8.7,5.1,Low,7,8,6,3,5,1.8,Good,52.8,8.47,Average,Low
245070,21,Male,BSc,1st,6.3,5.7,9.3,Medium,10,1,1,7,4,0.2,Average,57.8,5.27,Average,Medium
245071,22,Other,MBA,2nd,2.7,4.3,9.2,High,10,5,8,5,7,2.0,Average,66.0,9.59,Poor,Low
245072,18,Other,BBA,1st,2.6,8.2,4.1,Low,6,3,5,3,10,0.6,Average,73.2,8.53,Poor,Low
245073,19,Other,BBA,4th,9.4,6.4,7.9,Low,10,1,9,6,8,0.1,Good,86.3,8.75,Good,High
245074,24,Female,BTech,1st,9.4,6.8,8.9,Low,4,10,5,5,10,0.1,Good,94.6,7.11,Average,High
245075,17,Female,BCA,3rd,5.8,7.4,11.8,High,7,3,10,4,2,1.2,Good,63.2,5.8,Average,High
245076,23,Other,BCA,4th,10.0,4.0,6.3,High,5,5,8,5,2,0.2,Poor,62.0,7.67,Poor,High
245077,18,Male,BTech,2nd,8.8,5.3,9.9,High,3,4,7,6,8,1.6,Good,61.2,7.58,Poor,Medium
245078,17,Male,BTech,2nd,2.7,7.3,6.8,Low,2,7,7,8,4,1.2,Poor,91.7,8.37,Good,Medium
245079,25,Male,BTech,3rd,6.2,8.9,11.1,Medium,1,3,9,2,7,1.1,Good,88.2,7.56,Poor,High
245080,23,Other,BTech,1st,7.1,7.0,5.9,Low,9,7,1,10,9,0.9,Poor,66.1,9.26,Good,High
245081,19,Other,BSc,3rd,2.5,4.3,9.4,High,8,5,10,5,4,0.8,Poor,53.4,7.23,Good,High
245082,25,Female,MBA,1st,6.6,7.5,3.2,Low,1,5,7,2,9,0.2,Average,71.3,5.7,Poor,High
245083,25,Male,BCA,4th,2.9,5.7,6.5,High,1,9,8,3,8,1.5,Good,69.2,5.34,Good,Medium
245084,25,Female,BTech,3rd,5.8,7.1,8.6,Low,3,3,4,8,9,2.0,Average,96.4,5.78,Poor,Low
